User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
High Grade,@EconomicAlpha,2018-10-30T00:42:30.000Z,"High Grade
@EconomicAlpha
·
Oct 30, 2018Replying to 
@DebraG_Robins
GDX has its own FAANG. Franco Nevada, AngloGold Ashanti, Agnico Eagle, Newmont, Gold Corp. 
1
3
12",1,3,12
Newmont Corporation,@NewmontCorp,2018-10-29T13:41:38.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 29, 2018#MiningWithPurpose: Elko Land & Livestock Co. celebrates 40 years of renewable land management this year. Read more about its important environmental work here: http://ow.ly/a1iN30mpBFI
1
2",,1,2
WKRB News,@WKRBNews,2018-10-29T05:57:01.000Z,"WKRB News
@WKRBNews
·
Oct 29, 2018Brokers Issue Forecasts for Newmont Mining Corp’s FY2018 Earnings $NEM http://wkrb13.com/?p=642574 #markets",,,
Community Financial,@CFinancialNews,2018-10-29T05:55:59.000Z,"Community Financial
@CFinancialNews
·
Oct 29, 2018Brokers Issue Forecasts for Newmont Mining Corp’s FY2018 Earnings $NEM http://americanbankingnews.com/?p=8402467 #markets",,,
US Banking News,@AmericanBanking,2018-10-29T05:55:57.000Z,"US Banking News
@AmericanBanking
·
Oct 29, 2018Brokers Issue Forecasts for Newmont Mining Corp’s FY2018 Earnings $NEM http://americanbankingnews.com/?p=8402467 #stocks",,,
MarketBeat,@MarketBeatCom,2018-10-29T01:15:56.000Z,"MarketBeat
@MarketBeatCom
·
Oct 29, 2018Newmont Mining Corp $NEM Receives $40.75 Consensus Price Target from Analysts http://zpr.io/625tm",,,
Newmont Corporation,@NewmontCorp,2018-10-28T14:45:10.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 28, 2018#MiningWithPrinciples: $NEM has ranked Metals and Mining sector leader on the #DJSI for four years in a row. Learn more here: http://ow.ly/xOcu30mnX1s
5",,,5
Money Making Articles Hot Stuff,@mmahotstuff1,2018-10-28T11:12:44.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Oct 28, 2018Newmont Mining Corp $NEM Shareholder Van Eck Associates Corp Has Decreased Holding by $90.33 Million - https://mmahotstuff.com/2018/10/28/newmont-mining-corp-nem-shareholder-van-eck-associates-corp-has-decreased-holding-by-90-33-million.html…",,,
WhatsOnThorold,@whatsonthorold2,2018-10-28T11:12:17.000Z,"WhatsOnThorold
@whatsonthorold2
·
Oct 28, 2018As Newmont Mining Corp $NEM Market Valuation Declined, Van Eck Associates Corp Has Cut Position by $90.33 Million - https://whatsonthorold.com/2018/10/28/as-newmont-mining-corp-nem-market-valuation-declined-van-eck-associates-corp-has-cut-position-by-90-33-million/…",,,
The Casual Smart,@The_CasualSmart,2018-10-28T11:11:58.000Z,"The Casual Smart
@The_CasualSmart
·
Oct 28, 2018As Newmont Mining Corp $NEM Stock Declined, Shareholder Van Eck Associates Corp Has Cut by $90.33 Million Its Holding https://cardinalweekly.com/as-newmont-mining-corp-nem-stock-declined-shareholder-van-eck-associates-corp-has-cut-by-90-33-million-its-holding/…",,,
REurope,@reurope_stock,2018-10-28T11:11:25.000Z,"REurope
@reurope_stock
·
Oct 28, 2018Newmont Mining Corp $NEM Shares Declined While Van Eck Associates Corp Trimmed by $90.33 Million Its Stake http://reurope.com/2018/10/28/newmont-mining-corp-nem-shares-declined-while-van-eck-associates-corp-trimmed-by-90-33-million-its-stake/…",,,
Enterprise Leader,@EnterpriseLeade,2018-10-27T23:25:39.000Z,"Enterprise Leader
@EnterpriseLeade
·
Oct 28, 2018Gary J. Goldberg Sells 4,000 Shares of Newmont Mining Corp $NEM Stock  http://theenterpriseleader.com/?p=1448778",,,
WhatsOnThorold,@whatsonthorold2,2018-10-27T17:51:29.000Z,"WhatsOnThorold
@whatsonthorold2
·
Oct 27, 2018Newmont Mining Corp $NEM Holder Carmignac Gestion Lowered Holding by $11.22 Million as Shares Declined - https://whatsonthorold.com/2018/10/27/newmont-mining-corp-nem-holder-carmignac-gestion-lowered-holding-by-11-22-million-as-shares-declined/…",,,
Newmont Corporation,@NewmontCorp,2018-10-27T13:35:08.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 27, 2018Newmont’s ability to mine depends on robust ecosystems and healthy natural resources, which is why we put biodiversity management at the forefront of our planning. #MiningWithPrinciples http://ow.ly/nmol30mnWLx
1
6",,1,6
Jim Rankin,@JimRankinSDSMT,2018-10-25T15:53:43.000Z,"Jim Rankin
@JimRankinSDSMT
·
Oct 25, 2018Thank you to the Newmont Mining Corp for the VR tour of their operations.  #SDMines
2
8",,2,8
Newmont Corporation,@NewmontCorp,2018-10-25T13:35:56.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 25, 2018#ICYMI: $NEM's 2018 Q3 earnings webcast begins at 10 AM ET. Registration is available here: http://ow.ly/CkDN30mn0vy
1
2",,1,2
Rocketnews,@Rocketnews1,2018-10-25T13:15:25.000Z,"Rocketnews
@Rocketnews1
·
Oct 25, 2018UPDATE 2-Newmont profit dips alongside gold, copper prices | Colorado-based Newmont Mining
Corp reported lower third-quarter profit and revenue on
Thursday, as a drop in bullion and copper prices... | https://rocketnews.com/2018/10/update-2-newmont-profit-dips-alongside-gold-copper-prices/…",,,
The Markets Daily,@TheMarketsDaily,2018-10-25T12:22:08.000Z,"The Markets Daily
@TheMarketsDaily
·
Oct 25, 2018Newmont Mining Corp $NEM Declares Quarterly Dividend of $0.14 http://zpr.io/6rQxz",,,
Transcript Daily,@TranscriptDaily,2018-10-24T16:47:21.000Z,"Transcript Daily
@TranscriptDaily
·
Oct 24, 2018Analysts Set Newmont Mining Corp $NEM PT at $40.75 http://zpr.io/6r5Ps",,,
Newmont Corporation,@NewmontCorp,2018-10-24T14:37:37.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 24, 2018We return to our series on biodiversity with a look at the restoration and rehabilitation work in progress across Newmont.  http://ow.ly/1a0a30mmaIt
#MiningWithPrinciples
3",,,3
MarketBeat,@MarketBeatCom,2018-10-24T13:21:07.000Z,"MarketBeat
@MarketBeatCom
·
Oct 24, 2018Newmont Mining Corp $NEM to Issue Quarterly Dividend of $0.14 http://zpr.io/6rrVD",,,
Newmont Corporation,@NewmontCorp,2018-10-23T20:30:31.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 23, 2018#MiningWithPrinciples: Newmont's closure plans are in place at the onset of construction and operation. https://lifecycle.newmont.com
11
29",,11,29
Money Making Articles Hot Stuff,@mmahotstuff1,2018-10-23T10:12:50.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Oct 23, 2018As Newmont Mining Corp $NEM Shares Declined, Holder Van Eck Associates Corp Lowered by $90.33 Million Its Stake - https://mmahotstuff.com/2018/10/23/as-newmont-mining-corp-nem-shares-declined-holder-van-eck-associates-corp-lowered-by-90-33-million-its-stake.html…",,,
WhatsOnThorold,@whatsonthorold2,2018-10-23T10:12:25.000Z,"WhatsOnThorold
@whatsonthorold2
·
Oct 23, 2018Newmont Mining Corp $NEM Shareholder Van Eck Associates Corp Has Cut Stake by $90.33 Million as Market Valuation Declined - https://whatsonthorold.com/2018/10/23/newmont-mining-corp-nem-shareholder-van-eck-associates-corp-has-cut-stake-by-90-33-million-as-market-valuation-declined/…",,,
REurope,@reurope_stock,2018-10-22T18:14:29.000Z,"REurope
@reurope_stock
·
Oct 22, 2018As Newmont Mining Corp $NEM Stock Value Declined, Holder Carmignac Gestion Has Lowered by $11.22 Million Its Holding ...",,,
Newmont Corporation,@NewmontCorp,2018-10-22T16:59:01.000Z,"Newmont Corporation
@NewmontCorp
·
Oct 22, 2018$NEM: Just over 2 years into commercial production, 
@NewmontSuriname
 has reached its 1 one-million ounce production milestone. http://ow.ly/inIB30mkuf4
1",,,1
Money Making Articles Hot Stuff,@mmahotstuff1,2018-10-21T14:24:40.000Z,"Money Making Articles Hot Stuff
@mmahotstuff1
·
Oct 21, 2018Newmont Mining Corp $NEM Stock Sentiment  Improves - https://mmahotstuff.com/2018/10/21/newmont-mining-corp-nysenem-stock-sentiment-improves.html…",,,
The Casual Smart,@The_CasualSmart,2018-10-21T14:24:08.000Z,"The Casual Smart
@The_CasualSmart
·
Oct 21, 2018Newmont Mining Corp $NEM Institutional Investors Sentiment Index  Improved in  2018 Q2 https://cardinalweekly.com/newmont-mining-corp-nysenem-institutional-investors-sentiment-index-improved-in-2018-q2/…",,,
REurope,@reurope_stock,2018-10-21T14:23:28.000Z,"REurope
@reurope_stock
·
Oct 21, 2018Newmont Mining Corp $NEM Stock Price Up as Sentiment  Improves http://reurope.com/2018/10/21/newmont-mining-corp-nysenem-stock-price-up-as-sentiment-improves/…",,,
